  Disciplina,         Nome da disciplina,            Professor,Créd,Trm,Destino,Vag,Turno,Horário/ Unidade,Hr Dist.,SHF,Pré-Req,Depto
INF2688, PESQ TESE III EM COMP GRAFICA ,BRUNO FEIJO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2688, PESQ TESE III EM COMP GRAFICA ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2688, PESQ TESE III EM COMP GRAFICA ,WALDEMAR CELES FILHO,3,3WE,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2689, PESQ TESE IV EM COMP GRAFICA ,MARCELO GATTASS,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2689, PESQ TESE IV EM COMP GRAFICA ,BRUNO FEIJO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2689, PESQ TESE IV EM COMP GRAFICA ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2689, PESQ TESE IV EM COMP GRAFICA ,WALDEMAR CELES FILHO,3,3WE,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2690, TOP DE COMPUTACAO GRAFICA IV ,ALBERTO BARBOSA RAPOSO,3,3WA,QQC,15,D,SEG 17-19 RDC / GAVEA  ,0,1,NÃO,INF
INF2692, TRAB IND EM COMP GRAFICA IV ,MARCELO GATTASS,1,3WA,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2692, TRAB IND EM COMP GRAFICA IV ,BRUNO FEIJO,1,3WB,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2692, TRAB IND EM COMP GRAFICA IV ,HELIO CORTES VIEIRA LOPES,1,3WC,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2692, TRAB IND EM COMP GRAFICA IV ,ALBERTO BARBOSA RAPOSO,1,3WD,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2692, TRAB IND EM COMP GRAFICA IV ,WALDEMAR CELES FILHO,1,3WE,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2693, TRAB IND EM COMP GRAFICA V ,MARCELO GATTASS,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2693, TRAB IND EM COMP GRAFICA V ,BRUNO FEIJO,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2693, TRAB IND EM COMP GRAFICA V ,HELIO CORTES VIEIRA LOPES,2,3WC,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2693, TRAB IND EM COMP GRAFICA V ,ALBERTO BARBOSA RAPOSO,2,3WD,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2693, TRAB IND EM COMP GRAFICA V ,WALDEMAR CELES FILHO,2,3WE,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2694, TRAB IND EM COMP GRAFICA VI ,MARCELO GATTASS,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2694, TRAB IND EM COMP GRAFICA VI ,BRUNO FEIJO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2694, TRAB IND EM COMP GRAFICA VI ,HELIO CORTES VIEIRA LOPES,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2694, TRAB IND EM COMP GRAFICA VI ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2706, INTR A INTER HUMANO-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,CCI,5,D,TER 13-16 R510 / GAVEA  ,0,0,NÃO,INF
INF2706, INTR A INTER HUMANO-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,11,D,TER 13-16 R510 / GAVEA  ,0,0,NÃO,INF
INF2786, PESQ TESE I INT HUM-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,8,D,GAVEA,0,3,NÃO,INF
INF2786, PESQ TESE I INT HUM-COMPUTADOR ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2786, PESQ TESE I INT HUM-COMPUTADOR ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2786, PESQ TESE I INT HUM-COMPUTADOR ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2787, PES TESE II INT HUM-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2787, PES TESE II INT HUM-COMPUTADOR ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,9,D,GAVEA,0,3,NÃO,INF
INF2787, PES TESE II INT HUM-COMPUTADOR ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2787, PES TESE II INT HUM-COMPUTADOR ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2788, PES TES III INT HUM-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2788, PES TES III INT HUM-COMPUTADOR ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2788, PES TES III INT HUM-COMPUTADOR ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2788, PES TES III INT HUM-COMPUTADOR ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2789, PES TESE IV INT HUM-COMPUTADOR ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2789, PES TESE IV INT HUM-COMPUTADOR ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2789, PES TESE IV INT HUM-COMPUTADOR ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2789, PES TESE IV INT HUM-COMPUTADOR ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2793, TOP INTER HUM-COMPUTADOR IV ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WA,QQC,4,D,QUA 10-13 RDC / GAVEA  ,0,0,NÃO,INF
INF2795, TRAB IND INTER HUM-COMPUT I ,CLARISSE SIECKENIUS DE SOUZA,1,3WA,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2795, TRAB IND INTER HUM-COMPUT I ,SIMONE DINIZ JUNQUEIRA BARBOSA,1,3WB,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2795, TRAB IND INTER HUM-COMPUT I ,HUGO FUKS,1,3WC,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2795, TRAB IND INTER HUM-COMPUT I ,ALBERTO BARBOSA RAPOSO,1,3WD,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2796, TRAB IND INTER HUM-COMPUT II ,CLARISSE SIECKENIUS DE SOUZA,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2796, TRAB IND INTER HUM-COMPUT II ,SIMONE DINIZ JUNQUEIRA BARBOSA,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2796, TRAB IND INTER HUM-COMPUT II ,HUGO FUKS,2,3WC,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2796, TRAB IND INTER HUM-COMPUT II ,ALBERTO BARBOSA RAPOSO,2,3WD,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2797, TRAB IND INTER HUM-COMPUT III ,CLARISSE SIECKENIUS DE SOUZA,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2797, TRAB IND INTER HUM-COMPUT III ,SIMONE DINIZ JUNQUEIRA BARBOSA,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2797, TRAB IND INTER HUM-COMPUT III ,HUGO FUKS,2,3WC,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2797, TRAB IND INTER HUM-COMPUT III ,ALBERTO BARBOSA RAPOSO,2,3WD,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2798, TRAB IND INTER HUM-COMPUT IV ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,9,D,GAVEA,0,3,NÃO,INF
INF2798, TRAB IND INTER HUM-COMPUT IV ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,9,D,GAVEA,0,3,NÃO,INF
INF2798, TRAB IND INTER HUM-COMPUT IV ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2798, TRAB IND INTER HUM-COMPUT IV ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2799, TRAB IND INTER HUM-COMPUT V ,CLARISSE SIECKENIUS DE SOUZA,3,3WA,QQC,9,D,GAVEA,0,3,NÃO,INF
INF2799, TRAB IND INTER HUM-COMPUT V ,SIMONE DINIZ JUNQUEIRA BARBOSA,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2799, TRAB IND INTER HUM-COMPUT V ,HUGO FUKS,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2799, TRAB IND INTER HUM-COMPUT V ,ALBERTO BARBOSA RAPOSO,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2802, AUTORIA APLICACOES HIPERMIDIA ,DANIEL SCHWABE,3,3WA,CCI,5,D,QUA 17-20 R510 / GAVEA  ,0,0,NÃO,INF
INF2802, AUTORIA APLICACOES HIPERMIDIA ,DANIEL SCHWABE,3,3WA,QQC,7,D,QUA 17-20 R510 / GAVEA  ,0,0,NÃO,INF
INF2806, PESQ TESE I LING PROGRAMACAO ,ROBERTO IERUSALIMSCHY,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2806, PESQ TESE I LING PROGRAMACAO ,NOEMI DE LA ROCQUE RODRIGUEZ,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2806, PESQ TESE I LING PROGRAMACAO ,EDWARD HERMANN HAEUSLER,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2807, PESQ TESE II LING PROGRAMACAO ,ROBERTO IERUSALIMSCHY,3,3WA,QQC,9,D,GAVEA,0,3,NÃO,INF
INF2807, PESQ TESE II LING PROGRAMACAO ,NOEMI DE LA ROCQUE RODRIGUEZ,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2807, PESQ TESE II LING PROGRAMACAO ,EDWARD HERMANN HAEUSLER,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2808, PESQ TESE III LING PROGRAMACAO ,ROBERTO IERUSALIMSCHY,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2808, PESQ TESE III LING PROGRAMACAO ,NOEMI DE LA ROCQUE RODRIGUEZ,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2808, PESQ TESE III LING PROGRAMACAO ,EDWARD HERMANN HAEUSLER,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2809, PESQ TESE IV LING PROGRAMACAO ,ROBERTO IERUSALIMSCHY,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2809, PESQ TESE IV LING PROGRAMACAO ,NOEMI DE LA ROCQUE RODRIGUEZ,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2809, PESQ TESE IV LING PROGRAMACAO ,EDWARD HERMANN HAEUSLER,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2813, TRAB IND LING PROGRAMACAO I ,ROBERTO IERUSALIMSCHY,1,3WA,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2813, TRAB IND LING PROGRAMACAO I ,NOEMI DE LA ROCQUE RODRIGUEZ,1,3WB,QQC,9,D,GAVEA,0,1,NÃO,INF
INF2813, TRAB IND LING PROGRAMACAO I ,EDWARD HERMANN HAEUSLER,1,3WD,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2814, TRAB IND LING PROGRAMACAO II ,ROBERTO IERUSALIMSCHY,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2814, TRAB IND LING PROGRAMACAO II ,NOEMI DE LA ROCQUE RODRIGUEZ,2,3WB,QQC,9,D,GAVEA,0,2,NÃO,INF
INF2814, TRAB IND LING PROGRAMACAO II ,EDWARD HERMANN HAEUSLER,2,3WD,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2815, TRAB IND LING PROGRAMACAO III ,ROBERTO IERUSALIMSCHY,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2815, TRAB IND LING PROGRAMACAO III ,NOEMI DE LA ROCQUE RODRIGUEZ,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2815, TRAB IND LING PROGRAMACAO III ,EDWARD HERMANN HAEUSLER,3,3WD,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2886, PESQ TESE I HIPERT/MULTIMIDIA ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2886, PESQ TESE I HIPERT/MULTIMIDIA ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2887, PESQ TESE II HIPERT/MULTIMIDIA ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2887, PESQ TESE II HIPERT/MULTIMIDIA ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2888, PES TESE III HIPERT/MULTIMIDIA ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2888, PES TESE III HIPERT/MULTIMIDIA ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2889, PESQ TESE IV HIPERT/MULTIMIDIA ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2889, PESQ TESE IV HIPERT/MULTIMIDIA ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2891, TOP HIPERTEXTO/MULTIMIDIA II ,DANIEL SCHWABE,3,3WA,CCI,1,D,TER 16-19 R510 / GAVEA  ,0,0,NÃO,INF
INF2891, TOP HIPERTEXTO/MULTIMIDIA II ,DANIEL SCHWABE,3,3WA,QQC,13,D,TER 16-19 R510 / GAVEA  ,0,0,NÃO,INF
INF2895, TR IND HIPERTEXTO/MULTIMID I ,DANIEL SCHWABE,1,3WA,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2895, TR IND HIPERTEXTO/MULTIMID I ,LUIZ FERNANDO GOMES SOARES,1,3WB,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2896, TR IND HIPERTEXTO/MULTIMID II ,DANIEL SCHWABE,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2896, TR IND HIPERTEXTO/MULTIMID II ,LUIZ FERNANDO GOMES SOARES,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2897, TR IND HIPERTEXTO/MULTIMID III ,DANIEL SCHWABE,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2897, TR IND HIPERTEXTO/MULTIMID III ,LUIZ FERNANDO GOMES SOARES,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2898, TR IND HIPERTEXTO/MULTIMID IV ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2898, TR IND HIPERTEXTO/MULTIMID IV ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,20,D,GAVEA,0,3,NÃO,INF
INF2899, TR IND HIPERTEXTO/MULTIMID V ,DANIEL SCHWABE,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2899, TR IND HIPERTEXTO/MULTIMID V ,LUIZ FERNANDO GOMES SOARES,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2922, TOP ENGENHARIA DE SOFTWARE VI ,ARNDT VON STAA,3,3WA,QQC,18,D,TER 13-16 RDC / GAVEA  ,0,0,NÃO,INF
INF2926, PROJETO/ANALISE DE ALGORITMOS ,RUY LUIZ MILIDIU,4,3WA,CCI,2,D,SEG 13-16 R511 / GAVEA  ,0,1,NÃO,INF
INF2926, PROJETO/ANALISE DE ALGORITMOS ,RUY LUIZ MILIDIU,4,3WA,QQC,21,D,SEG 13-16 R511 / GAVEA  ,0,1,NÃO,INF
INF2926, PROJETO/ANALISE DE ALGORITMOS ,RUY LUIZ MILIDIU,4,3WB,QQC,24,D,QUI 13-16 R511 / GAVEA  ,0,1,NÃO,INF
INF2978, TOP OTIM E RAC AUTOMATICO I ,MARCUS VINICIUS S P DE ARAGAO,3,3WA,QQC,5,D,QUA 13-16 RDC / GAVEA  ,0,0,NÃO,INF
INF2981, TOP OTIM E RAC AUTOMATICO IV ,RUY LUIZ MILIDIU,3,3WA,QQC,1,D,TER 10-13 RDC / GAVEA  ,0,0,NÃO,INF
INF2983, TRA IND OTI/RAC AUTOMATICO I ,EDUARDO SANY LABER,1,3WC,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2984, TRA IND OTI/RAC AUTOMATICO II ,RUY LUIZ MILIDIU,2,3WA,QQC,10,D,GAVEA,0,4,NÃO,INF
INF2984, TRA IND OTI/RAC AUTOMATICO II ,MARCUS VINICIUS S P DE ARAGAO,2,3WB,QQC,10,D,GAVEA,0,4,NÃO,INF
INF2984, TRA IND OTI/RAC AUTOMATICO II ,EDUARDO SANY LABER,2,3WC,QQC,10,D,GAVEA,0,4,NÃO,INF
INF2985, TRA IND OTI/RAC AUTOMATICO III ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,6,NÃO,INF
INF2985, TRA IND OTI/RAC AUTOMATICO III ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,7,D,GAVEA,0,6,NÃO,INF
INF2985, TRA IND OTI/RAC AUTOMATICO III ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,6,NÃO,INF
INF2986, PESQ TESE I OTI/RAC AUTOMATICO ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2986, PESQ TESE I OTI/RAC AUTOMATICO ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2986, PESQ TESE I OTI/RAC AUTOMATICO ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2987, PES TESE II OTI/RAC AUTOMATICO ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2987, PES TESE II OTI/RAC AUTOMATICO ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2987, PES TESE II OTI/RAC AUTOMATICO ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2988, PES TES III OTI/RAC AUTOMATICO ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2988, PES TES III OTI/RAC AUTOMATICO ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2988, PES TES III OTI/RAC AUTOMATICO ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2989, PES TESE IV OTI/RAC AUTOMATICO ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2989, PES TESE IV OTI/RAC AUTOMATICO ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,10,I,GAVEA,0,3,NÃO,INF
INF2989, PES TESE IV OTI/RAC AUTOMATICO ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2992, TRAB IND ALG PARAL OTIMIZ IV ,RUY LUIZ MILIDIU,3,3WA,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2992, TRAB IND ALG PARAL OTIMIZ IV ,MARCUS VINICIUS S P DE ARAGAO,3,3WB,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2992, TRAB IND ALG PARAL OTIMIZ IV ,EDUARDO SANY LABER,3,3WC,QQC,10,D,GAVEA,0,3,NÃO,INF
INF2993, TRAB IND ALG PARAL OTIMIZ V ,RUY LUIZ MILIDIU,1,3WA,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2993, TRAB IND ALG PARAL OTIMIZ V ,MARCUS VINICIUS S P DE ARAGAO,1,3WB,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2993, TRAB IND ALG PARAL OTIMIZ V ,EDUARDO SANY LABER,1,3WC,QQC,10,D,GAVEA,0,1,NÃO,INF
INF2994, TRAB IND ALG PARAL OTIMIZ VI ,RUY LUIZ MILIDIU,2,3WA,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2994, TRAB IND ALG PARAL OTIMIZ VI ,MARCUS VINICIUS S P DE ARAGAO,2,3WB,QQC,10,D,GAVEA,0,2,NÃO,INF
INF2994, TRAB IND ALG PARAL OTIMIZ VI ,EDUARDO SANY LABER,2,3WC,QQC,10,D,GAVEA,0,2,NÃO,INF
INF3000, DISSERTACAO DE MESTRADO ,COORDENADOR DE CURSO,0,3WA,QQC,24,D, ,0,0,NÃO,INF
INF3001, TESE DE DOUTORADO ,COORDENADOR DE CURSO,0,3WA,QQC,20,D, ,0,0,NÃO,INF
INF3002, REQUISITO BASICO DE DOUTORADO ,COORDENADOR DE CURSO,0,3WA,QQC,13,D, ,0,0,NÃO,INF
INF3004, EXAME DE QUALIFICACAO ,COORDENADOR DE CURSO,0,3WA,QQC,10,D, ,0,0,NÃO,INF
INF3006, EXAME PROPOSTA DE DISSERTACAO ,COORDENADOR DE CURSO,0,3WA,QQC,0,D, ,0,0,NÃO,INF
INF3007, EXAME DE PROPOSTA DE TESE ,COORDENADOR DE CURSO,0,3WA,QQC,12,D, ,0,0,NÃO,INF
INF3201, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,1,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3202, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,2,3WA,QQC,19,D,GAVEA,0,3,NÃO,INF
INF3203, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,3,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3210, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,0,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3211, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,1,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3212, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,2,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3213, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,3,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3220, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,0,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3221, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,1,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3222, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,2,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
INF3223, ESTAGIO DOCENCIA NA GRADUACAO ,COORDENADOR DE CURSO,3,3WA,QQC,20,D,GAVEA,0,3,NÃO,INF
